Experiment ID,feature,Proximity,Convergence,convergence_pvalue,p_corr(-15),p_corr(-15)_p_val,p_corr(-10),p_corr(-10)_p_val,p_corr(-5),p_corr(-5)_p_val,p_corr(0),p_corr(0)_p_val,p_corr(5),p_corr(5)_p_val,p_corr(10),p_corr(10)_p_val,p_corr(15),p_corr(15)_p_val
Masha11-Human,localJitter,-0.6070262665,-0.09969284381,0.001231246067,0.1990733255,1.08E-10,0.172872306,2.08E-08,0.1495868628,1.22E-06,0.1263173994,4.12E-05,0.1021732366,0.0009516933965,0.07650101772,0.01368778922,0.0471015135,0.1303141051
Masha11-Human,localabsoluteJitter,-0.4935804905,-0.1167421231,0.0001520356496,0.329804982,1.24E-27,0.3139988956,3.48E-25,0.30110396,2.67E-23,0.2901996507,8.77E-22,0.2815456761,1.86E-20,0.2703597441,7.61E-19,0.25770398,3.92E-17
Masha11-Human,rapJitter,-0.6912429365,0.002798115934,0.9279097585,-0.1544511717,6.10E-07,-0.1358012669,1.13E-05,-0.1190098241,0.0001168829198,-0.1041416731,0.0007340851263,-0.08706724182,0.004895141919,-0.06915361274,0.02588220276,-0.05245488427,0.09198171426
Masha11-Human,ppq5Jitter,-0.6496555009,0.06662148492,0.0310408804,-0.113019097,0.0002729144331,-0.09757254331,0.001647758595,-0.08708872119,0.004884541727,-0.07821737949,0.01130982601,-0.0641858634,0.03821260112,-0.0497995716,0.1088232649,-0.03827061201,0.2190753293
Masha11-Human,ddpJitter,-0.6912429365,0.002798115934,0.9279097585,-0.1544511717,6.10E-07,-0.1358012669,1.13E-05,-0.1190098241,0.0001168829198,-0.1041416731,0.0007340851263,-0.08706724182,0.004895141919,-0.06915361274,0.02588220276,-0.05245488427,0.09198171426
Masha11-Human,localShimmer,-0.4771526929,-0.364502108,2.80E-34,0.2564904826,5.56E-17,0.2616235262,1.05E-17,0.2557307659,4.91E-17,0.2478832158,3.87E-16,0.2525376123,1.23E-16,0.2505173743,2.56E-16,0.2405058905,4.66E-15
Masha11-Human,localdbShimmer,-0.4705861945,-0.2301914384,4.54E-14,0.3609177172,3.89E-33,0.3540357215,5.18E-32,0.338717383,2.06E-29,0.3200675673,2.16E-26,0.3172651155,8.06E-26,0.3109314208,1.06E-24,0.2966694114,1.96E-22
Masha11-Human,apq3Shimmer,-0.5046846404,-0.2367222566,8.17E-15,0.08870464499,0.004328551839,0.08704096024,0.005012416624,0.08341683662,0.0070291978,0.07910807964,0.01040977376,0.08189000587,0.008146107969,0.08219297463,0.008063794001,0.07945464412,0.01062960611
Masha11-Human,apq5Shimmer,-0.4991709383,-0.2232027282,2.68E-13,0.1203377611,0.0001057053512,0.1445734711,2.91E-06,0.1589194338,2.48E-07,0.1685038955,4.07E-08,0.1903900819,5.71E-10,0.2106671287,7.07E-12,0.2246239014,2.79E-13
Masha11-Human,apq11Shimmer,-0.4009811656,-0.3123156951,3.82E-25,0.4352042717,5.54E-49,0.4509473321,3.93E-53,0.4541903569,3.23E-54,0.4548799501,1.19E-54,0.4695843498,2.56E-58,0.4849836298,2.41E-62,0.5034715732,1.75E-67
Masha11-Human,ddaShimmer,-0.5046846404,-0.2367222566,8.17E-15,0.08870464499,0.004328551839,0.08704096024,0.005012416624,0.08341683662,0.0070291978,0.07910807964,0.01040977376,0.08189000587,0.008146107969,0.08219297463,0.008063794001,0.07945464412,0.01062960611
Masha11-Human,meanPitch,-0.8657915101,-0.05136682321,0.09651235491,-0.1980661362,1.35E-10,-0.2065422151,1.83E-11,-0.2102370705,6.97E-12,-0.2095219983,7.34E-12,-0.2149433713,2.29E-12,-0.2202936514,7.11E-13,-0.2257114837,2.13E-13
Masha11-Human,maxPitch,-0.53435317,-0.2603527115,1.07E-17,0.1372700848,9.53E-06,0.09539190381,0.002093393325,0.06439302738,0.03759252525,0.03280348087,0.2887082379,0.01604444022,0.604754578,0.009098978302,0.7696721299,-0.0003813766854,0.9902319608
Masha11-Human,minPitch,-0.4602491478,-0.2146597197,2.17E-12,-0.1315026008,2.24E-05,-0.1301402655,2.60E-05,-0.12891958,2.97E-05,-0.1294886761,2.62E-05,-0.1254846368,4.83E-05,-0.1204330894,0.0001004078948,-0.1252744398,5.40E-05
Masha11-Human,meanIntensity,-0.6475239775,0.182609728,2.61E-09,-0.4594674269,4.40E-55,-0.4755014499,1.13E-59,-0.4784592111,8.83E-61,-0.4842721727,1.01E-62,-0.4830644595,4.37E-62,-0.479024151,1.18E-60,-0.4683014203,1.98E-57
Masha11-Human,maxIntensity,-0.6729595366,0.2557347692,4.13E-17,-0.09326664617,0.002695079177,-0.09711639433,0.001733044151,-0.09865631164,0.001422134665,-0.09584038376,0.001895892782,-0.0876060128,0.004635437851,-0.07619410531,0.01407143785,-0.06425521668,0.03894035033
Masha11-Human,minIntensity,-0.6906297633,0.1180831668,0.0001273456123,-0.3911981572,4.12E-39,-0.4269015505,3.17E-47,-0.4455679299,5.20E-52,-0.4583363869,1.47E-55,-0.4671949391,1.14E-57,-0.4690849187,6.53E-58,-0.4702249423,5.98E-58
Masha3-Human,meanF0Hz,-0.5531059561,-0.09666669273,2.97E-05,0.005946373285,0.7985327326,0.01595620039,0.4927875668,0.02790470463,0.2296459588,0.03955353105,0.08812467832,0.05060877308,0.02928469743,0.0601871877,0.0096158229,0.06654987507,0.004239336887
Masha3-Human,stdevF0Hz,-0.4346646436,-0.3954148352,1.18E-70,0.009892543299,0.6710981016,0.02663573824,0.2521779901,0.034368758,0.1389555107,0.03517627651,0.129387419,0.03839244896,0.09832139851,0.04376460852,0.05983378485,0.05161688075,0.02661631522
Masha3-Human,HNR,-0.5656689788,0.1569361255,1.00E-11,0.1825665143,2.72E-15,0.1788024504,9.34E-15,0.1756256441,2.57E-14,0.1736209377,4.69E-14,0.1761540188,2.15E-14,0.1797532508,6.71E-15,0.1867479026,6.10E-16
Masha3-Human,localJitter,-0.5980036521,0.1685528179,2.54E-13,0.01873312655,0.421294242,0.02005898446,0.3885372181,0.01963384522,0.398035193,0.02301176337,0.3212419215,0.03133999071,0.177264419,0.03670749569,0.1144935209,0.04334552445,0.06268016905
Masha3-Human,localabsoluteJitter,-0.562994485,0.2655088225,2.22E-31,0.03939272035,0.09072921338,0.03914915572,0.09230231061,0.03617409349,0.1193595824,0.03935412225,0.08974019564,0.04698627057,0.04302795198,0.0491031276,0.03469915957,0.05093667395,0.02868096612
Masha3-Human,rapJitter,-0.5856672525,0.1630707893,1.49E-12,0.001111387911,0.9619508538,-0.001048431447,0.9640560768,-0.003974769094,0.8641628768,-0.003140157268,0.8923453477,0.0001905918849,0.9934548634,-0.003082604375,0.8945899872,-0.006035226951,0.7955885068
Masha3-Human,ppq5Jitter,-0.5654041805,0.2458084535,5.34E-27,0.050080478,0.03147447293,0.04525029346,0.05165834069,0.03891918672,0.09378852302,0.03073420583,0.185198333,0.02631248681,0.2573388257,0.01696928522,0.4657351499,0.007829509702,0.7368091915
Masha3-Human,ddpJitter,-0.5856672525,0.1630707893,1.49E-12,0.001111387911,0.9619508538,-0.001048431447,0.9640560768,-0.003974769094,0.8641628768,-0.003140157268,0.8923453477,0.0001905918849,0.9934548634,-0.003082604375,0.8945899872,-0.006035226951,0.7955885068
Masha3-Human,localShimmer,-0.6174052163,-0.09513983099,3.96E-05,-0.1328220452,1.02E-08,-0.1394127016,1.73E-09,-0.1444033593,4.16E-10,-0.1481675663,1.35E-10,-0.1482882163,1.38E-10,-0.1437368973,5.28E-10,-0.135362803,5.31E-09
Masha3-Human,localdbShimmer,-0.5929719783,-0.1232885167,9.61E-08,-0.06094211672,0.00883600755,-0.06557231052,0.004779928864,-0.06733500132,0.003714548925,-0.06809106947,0.003302853375,-0.06702002175,0.003879039478,-0.06247473046,0.007189226804,-0.05521606614,0.01769575478
Masha3-Human,apq3Shimmer,-0.5758892337,-0.1047874618,5.94E-06,0.0710310596,0.002267027809,0.05558060238,0.0168096697,0.04359036723,0.0605110764,0.03316693317,0.1527612554,0.0308743651,0.1837917263,0.03018704036,0.1943519841,0.03100433851,0.1831359846
Masha3-Human,apq5Shimmer,-0.5185179204,0.03639156911,0.1166596134,0.01107440215,0.6345189107,0.01689180572,0.4677745406,0.02553776903,0.2716188282,0.03512524692,0.1299445411,0.05186101837,0.02550699495,0.06852446346,0.00318986528,0.0819945465,0.0004226836123
Masha3-Human,apq11Shimmer,-0.4934705249,-0.08904386669,0.0001203965251,0.01199971543,0.6064841463,0.02976259203,0.2007014355,0.0416070286,0.07320178171,0.05274413185,0.0229186351,0.06462922988,0.005359422112,0.07465125183,0.00131271392,0.07862755882,0.00072414332
Masha3-Human,ddaShimmer,-0.5758892337,-0.1047874618,5.94E-06,0.0710310596,0.002267027809,0.05558060238,0.0168096697,0.04359036723,0.0605110764,0.03316693317,0.1527612554,0.0308743651,0.1837917263,0.03018704036,0.1943519841,0.03100433851,0.1831359846
Masha3-Human,meanPitch,-0.5644775651,-0.1394005158,1.57E-09,0.1325088284,1.11E-08,0.1265350334,4.74E-08,0.1225667428,1.19E-07,0.119873357,2.16E-07,0.117303921,4.06E-07,0.11308417,1.08E-06,0.1066504183,4.41E-06
Masha3-Human,maxPitch,-0.6021664299,0.1135894689,9.04E-07,-0.000793058865,0.9728440226,0.01043173673,0.6538682208,0.01910375635,0.4108983891,0.02551449084,0.2714100987,0.03531197212,0.1284292145,0.04712432118,0.04269825289,0.05515563242,0.01782066017
Masha3-Human,minPitch,-0.5143648989,-0.002970142998,0.8981413303,0.01348952945,0.5625516124,0.02282460287,0.3265002513,0.03326141153,0.1521466976,0.0375423439,0.1055338444,0.03711150167,0.1100753286,0.03495959939,0.1328100701,0.03061341831,0.188721984
Masha3-Human,meanIntensity,-0.4222850334,-0.2269966503,3.66E-23,-0.06502584927,0.00520363432,-0.05268300475,0.0234499229,-0.04447111891,0.05549064495,-0.0330716944,0.15394403,-0.02029826592,0.3822592268,-0.01878069384,0.4194859392,-0.02225408334,0.3393954562
Masha3-Human,maxIntensity,-0.5919897513,-0.277897249,2.48E-34,0.1647022185,1.09E-12,0.1479779943,1.60E-10,0.1316971211,1.25E-08,0.1165879992,4.61E-07,0.09785951227,2.42E-05,0.07677381434,0.0009503973152,0.05246732849,0.02421640517
Masha3-Human,minIntensity,-0.6149115181,-0.6206357131,1.64E-198,0.01473248218,0.5271147006,0.004651993868,0.8415152543,-0.001883379737,0.9353926339,-0.006261787471,0.7872543439,-0.01474806026,0.5255581767,-0.02344188974,0.3135837169,-0.03302254318,0.1562322338
Nash- Dec 11 16_30- Robot- Female,meanF0Hz,-0.6268971799,-0.06823895931,0.001684877654,-0.004011198628,0.8542085665,-0.002760838327,0.899238684,1.48E-05,0.9994575357,0.00109231012,0.9599497912,0.003220409035,0.8824402861,0.005723132991,0.7929456062,0.009024997956,0.6792856979
Nash- Dec 11 16_30- Robot- Female,stdevF0Hz,-0.6000604713,-0.05480108003,0.01169371476,-0.01787281796,0.4128958194,-0.003628850513,0.8678155029,0.008474173496,0.6971818092,0.01431573524,0.5104299113,0.01487756528,0.4944855906,0.02219584748,0.3086236834,0.03308468098,0.1295183407
Nash- Dec 11 16_30- Robot- Female,HNR,-0.8216345376,0.04024870073,0.06415570316,-0.5779417826,1.60E-187,-0.5734457133,2.01E-184,-0.5680096147,1.22E-180,-0.5636142468,1.06E-177,-0.5599737962,1.52E-174,-0.551055688,1.40E-167,-0.5395030209,5.26E-159
Nash- Dec 11 16_30- Robot- Female,localJitter,-0.8674606387,0.04436872084,0.04127467557,-0.5564236562,4.23E-171,-0.5595730323,7.75E-174,-0.562334269,2.56E-176,-0.5635034292,1.29E-177,-0.5631350862,6.37E-177,-0.5592287753,1.40E-173,-0.5529366808,1.50E-168
Nash- Dec 11 16_30- Robot- Female,localabsoluteJitter,-0.9079935439,0.2050420711,1.61E-21,-0.6108027277,4.25E-215,-0.612767655,2.31E-217,-0.614675443,1.35E-219,-0.6158995395,3.17E-221,-0.6159546738,9.33E-221,-0.6117280743,1.97E-216,-0.6044772188,1.54E-209
Nash- Dec 11 16_30- Robot- Female,rapJitter,-0.8704718834,0.08339460839,0.000122745689,-0.5483389502,3.10E-165,-0.5491648436,3.23E-166,-0.549929373,3.69E-167,-0.5498014535,1.86E-167,-0.5490263062,1.66E-166,-0.5447421153,4.65E-163,-0.5381630247,4.46E-158
Nash- Dec 11 16_30- Robot- Female,ppq5Jitter,-0.8779178821,0.14573671,1.63E-11,-0.474563751,1.83E-118,-0.4702592196,2.40E-116,-0.4664519162,1.60E-114,-0.4623620908,1.46E-112,-0.4588050281,2.16E-110,-0.4534027735,2.75E-107,-0.4464486242,1.87E-103
Nash- Dec 11 16_30- Robot- Female,ddpJitter,-0.8704718834,0.08339460839,0.000122745689,-0.5483389502,3.10E-165,-0.5491648436,3.23E-166,-0.549929373,3.69E-167,-0.5498014535,1.86E-167,-0.5490263062,1.66E-166,-0.5447421153,4.65E-163,-0.5381630247,4.46E-158
Nash- Dec 11 16_30- Robot- Female,localShimmer,-0.8876691085,-0.05745753331,0.008201284091,-0.5185964854,5.53E-145,-0.5064723635,1.30E-137,-0.493661423,4.24E-130,-0.4792735847,5.70E-122,-0.4643392875,2.27E-113,-0.4450042136,5.84E-103,-0.4230624089,5.33E-92
Nash- Dec 11 16_30- Robot- Female,localdbShimmer,-0.872621706,0.02580112711,0.2354848893,-0.5434247577,9.53E-162,-0.5316312216,5.69E-154,-0.5197496902,2.04E-146,-0.5085091019,1.55E-139,-0.4991638081,2.01E-133,-0.4850953906,9.46E-125,-0.4682185171,5.94E-115
Nash- Dec 11 16_30- Robot- Female,apq3Shimmer,-0.7455884285,0.1686872539,5.67E-15,-0.3949427354,2.24E-79,-0.3815277219,6.09E-74,-0.367372451,1.89E-68,-0.3508471702,2.48E-62,-0.3328847593,8.50E-56,-0.3121013325,8.35E-49,-0.2894070893,8.08E-42
Nash- Dec 11 16_30- Robot- Female,apq5Shimmer,-0.7947119513,0.1915032147,6.32E-19,-0.4780193376,2.08E-120,-0.4670751095,1.35E-114,-0.453520522,1.34E-107,-0.4389220587,2.29E-100,-0.4280230188,8.54E-95,-0.4105425295,1.98E-86,-0.3892198173,5.94E-77
